id,name,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18
6823,Ã’æ˚,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,92.94,92.94,92.94,92.94,92.94,92.94,107.24,151.76,405.64,470.92,668.87,1275.94,1301.99,1333.87,1399.21,1516.15,1663.78,1755.54,1845.79,1856.9,1874.85,1890.5,1894.29,1894.29,1894.29,1894.29,1900.65,1900.65,1900.65,1910.33,1910.33,1910.33,1910.33,1915.86,1925.59,1976.39,2039.81,2052.29,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47,2071.47
7233,–ÌŒƒø≠,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,160.14,245.59,566.82,927.01,1526.56,1611.31,1799.8,1913.7,2027.32,2112.14,2142.9,2164.48,2203.01,2247.54,2283.25,2303.91,2313.02,2364.68,2399.1,2412.09,2420.08,2432.96,2437.91,2498.98,2507.19,2508.23,2524.64,2525.3,2574.42,2607.28,2620.52,2620.52,2620.52,2620.52,2620.52,2620.52,2620.52,2620.52,2620.52,2620.52,2620.52,2620.52,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2621.87,2624.78,2624.78,2626.87,2678.65,2678.65,2678.65,2678.65,2678.65,2678.65,2678.65,2678.65,2678.65,2678.65,2678.65,2678.65,2678.65,2678.65,2678.65,2678.65
7531,ƒﬂ≈Ù‘∆,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,828.79,1043.73,1043.73,1242.34,1352.79,1490.47,1517.74,1599.16,1615.56,1632.83,1633.57,1636.17,1700.71,1744.39,1768.24,1782.38,1785.43,1803.09,1803.72,1803.72,1831.88,1845.86,1850.76,1854.79,1904.28,1927.84,1972.27,1991.68,1998.99,2027.56,2041.33,2041.33,2058.61,2071.96,2080.56,2081.44,2099.24,2099.24,2099.24,2099.24,2099.24,2100.48,2111.34,2115.7,2154.1,2204.11,2250.05,2250.05,2377.87,2386.26,2398.22,2398.22,2398.22,2398.22,2398.22,2398.22,2398.22,2398.22,2398.22,2398.22,2398.22,2398.96,2398.96,2398.96,2398.96,2398.96,2399.58,2399.58,2408.92,2408.92,2408.92,2408.92,2410.01,2411.47,2412.09,2412.09,2412.09,2412.09,2412.09,2412.09,2412.09,2412.09,2412.09,2412.09,2412.09,2412.09,2412.09,2412.09,2412.09,2412.09,2412.09
8151,¡÷Íœ,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,193.98,294.36,490.43,765.66,765.66,765.66,765.66,897.44,933.3,1144.94,1157.54,1319.95,1319.95,1358.88,1783.05,1830.21,1869.26,1913.4,2000.09,2006.15,2006.15,2006.15,2006.15,2012.77,2016.67,2031.88,2035.47,2046.31,2059.74,2069.47,2078.82,2107.64,2124.9,2128.78,2139.83,2165.86,2179.34,2212.84,2282.07,2307.65,2311.82,2316.14,2329.8,2349.02,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64,2359.64
8356,π˘ŒµºŒ,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,272.64,624.43,683,852.08,1200.75,1265.68,1364.63,1368.49,1396.52,1451.2,1563.78,1601.63,1649.9,1725.99,1770.73,1849.48,1899.07,1937.09,1948.44,1949.31,1949.62,1966.07,1991.55,1991.55,2002.7,2004.3,2037.67,2212.15,2265.28,2265.28,2285.15,2329.12,2351.21,2633.85,2744.05,2772.74,2806.32,2811.24,2838.4,2861.48,2929.75,2948.59,2963.71,2970.04,2971.95,3009.21,3012.54,3012.54,3012.54,3012.54,3012.54,3012.54,3017.33,3017.33,3017.33,3017.33,3017.33,3017.33,3017.33,3017.33,3017.33,3017.33,3017.33,3017.33,3018.07,3019.11,3027.13,3039.69,3059.41,3122.7,3151.48,3167.1,3167.1,3167.66,3168.81,3170.95,3171.57,3171.57,3177.94,3177.94,3177.94,3185.28,3196.84,3204.76,3228.27,3232.89,3245.09,3254.02
9672,π˘Ωı—Û,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,164.16,188,188,188,188,354.36,354.36,749.13,1001.72,1001.72,1163.55,1163.55,1286.21,1528.85,1724.22,1724.22,1791.3,1858.99,1949.22,2043.57,2109.91,2155.68,2193.67,2249.26,2332.6,2338.98,2351.97,2357.39,2381.06,2415.57,2424.26,2425.67,2425.67,2435.06,2435.06,2438.92,2445.09,2449.95,2449.95,2449.95,2453.96,2454.4,2458.83,2468.14,2493.07,2500.03,2500.03,2513.98,2523.88,2557.99,2573,2580.52,2592.13,2594.28,2618.37,2626.5,2633.73,2633.73,2641.17,2642.07,2659.45,2665.27,2668.23,2675.77,2707.32,2713.56,2716.9,2722.36,2722.36,2722.85,2723.98,2731.55,2732.47,2737.4,2742.19,2742.7
10495,”⁄Ω˜—Û,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,220.29,250.54,250.54,274.09,316.81,403.45,511.48,511.48,826.73,1044,1072.5,1072.5,1115.44,1310.14,1367.34,1416.75,1450.36,1560.63,1720.79,1879.53,1953.92,1974.36,2005.35,2045.08,2069.74,2105.98,2198.39,2257.33,2262.33,2264.87,2267.14,2275.18,2286.41,2286.41,2286.41,2286.41,2286.41,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28,2317.28
10512,¿ÕÊ©…∫,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,225.39,304.07,937.59,1084.84,1124.75,1191.41,1260.29,1475.46,1552.89,1674.16,1758.25,1814.2,1842.61,1906.8,1991.3,1991.3,2013.7,2014.48,2014.48,2044.67,2044.67,2044.67,2053.44,2053.95,2087.68,2152.77,2168.01,2168.01,2168.01,2168.01,2168.01,2168.01,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2173.54,2176.02,2176.02,2200.68,2211.62,2211.62,2211.62,2211.62,2211.62,2211.62,2211.62,2211.62,2211.62,2211.62,2211.62
10638,’≈œ»“´,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,187.65,589.44,589.44,837.9,938.48,975.16,1102.84,1279.81,1290.77,1566.65,1614.19,1818.96,1944.83,2017.49,2035.33,2085.69,2171.98,2285.62,2349.22,2377.57,2402.33,2452.72,2477.97,2560.79,2603.37,2666.55,2674.08,2686.13,2686.52,2717.22,2778.46,2813.19,2813.93,2817.07,2825.61,2825.61,2853.92,2881.27,2881.27,2881.27,2881.27,2882.86,2892.31,2892.59,2892.59,2892.59,2892.59,2892.59,2892.59,2896.9,2899.2,2904.55,2904.55,2925.19,2951.32,2986.4,2986.4,2986.4,2986.4,2986.4,2986.4,2996.02,2996.02,2996.02,2996.02,2996.02,2996.02,2996.02,2998.04,3044.77,3049.89,3053.98,3053.98
12131,¡∫”ØΩ˙,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,1342.45,1405.67,1437.75,1523.53,1539.88,1673.73,1676,1774.49,1851.66,1940.37,2011.25,2050.71,2097.55,2151,2170.46,2183.1,2183.1,2183.1,2183.1,2183.1,2211.78,2236.28,2238.18,2238.18,2240.02,2266.72,2266.72,2271.91,2303.13,2340.73,2420.26,2464.29,2486.43,2530.13,2568.85,2568.85,2581.13,2582.62,2584.59,2585.27,2586.85,2593.52,2610.61,2619.39,2619.39,2619.39,2619.39,2619.39,2619.39,2619.39,2619.39,2619.39,2619.39,2619.39,2619.39,2619.39,2621.72,2623.22,2637.35,2640.19
12710,¿ÓΩ°Á‚,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,1643.54,1899.14,1995.28,2068.77,2143.16,2175.23,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61,2182.61
12725,ÕıÊ∫“ª,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,199.6,199.6,249.49,905.09,1302.09,1492.11,1676.15,1757.74,1837.57,1873.71,1908.55,1920.54,1972.83,1982.86,2013.08,2065.22,2091.83,2096.89,2098.83,2101.23,2101.23,2109.49,2109.49,2132.4,2138.81,2150.95,2150.95,2160.29,2170.75,2170.75,2173.76,2173.76,2173.76,2224.57,2248.76,2260.11,2267.42,2267.42,2273.07,2324.55,2362.83,2424.7,2466.76,2513.76,2532.9,2569.31,2578.53,2578.53,2578.73,2578.73,2583.26,2628.35,2645.19
12817,»ƒÀº‘¥,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,834.67,946.39,946.39,1115.52,1195.38,1290.53,1319.83,1327.33,1468.58,1468.81,1537.71,1776.06,1785.98,1893.15,1971.76,2028.07,2037.91,2057.25,2076.91,2076.91,2080.76,2080.76,2081.48,2081.48,2130.99,2136.98,2154.95,2165.96,2176.11,2176.11,2176.11,2206.54,2332.32,2349.21,2349.21,2349.21,2388.03,2405.84,2405.84,2405.84,2405.84,2405.84,2405.84,2405.84,2405.84,2405.84,2405.84,2405.84,2405.84,2407.03,2407.03
13138,¿Ó√˜Ï≈,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,718.64,930.8,1112.54,1256.15,1447.59,1458.98,1538.74,1687.06,1815.78,1908.4,1969.61,2085.76,2201.56,2236.14,2274.09,2323.72,2346.36,2365.94,2380.74,2395.14,2410.64,2441.05,2458.87,2483.1,2483.1,2505,2526.03,2526.03,2526.03,2526.03,2526.03,2526.03,2526.03,2530.76,2531.85,2531.85,2531.85,2531.85,2531.85,2531.85,2531.85,2531.85,2575.38,2612.67,2705.61,2723.97,2741.64,2763.58
13299,’≈…ŸŒ‰,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,227.15,1389.52,1540.68,1714.25,1868.07,2007.02,2041.21,2102.83,2146.09,2191.82,2283.69,2319.16,2362.82,2422.07,2431.75,2461.93,2473.91,2484.81,2521.35,2573.54,2597.81,2600.24,2606.96,2618.12,2635.27,2651.55,2652.38,2661.98,2715.41,2737.78,2744.22,2746.63,2769.31,2771.62,2777.53,2780.87,2782.9,2790.61,2808.5,2823.58,2832.27,2840.91,2864.21,2866.16
13512,¿µ÷¬Ω‹,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,942.61,1185.71,1493.2,1641.66,1786.42,1901.57,2091.25,2207.95,2211.03,2288.53,2298.98,2315.98,2386.53,2420.54,2438.08,2438.08,2439.33,2439.33,2476.62,2529.25,2529.25,2540.53,2540.53,2543.49,2543.49,2546.57,2546.57,2562.46,2562.46,2566.63,2596.26,2596.26,2596.26,2596.26,2596.26,2596.26,2596.26,2596.26,2596.26,2596.26,2596.26,2596.26,2596.26
14433,÷Ï“´”Ó,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,144.79,144.79,144.79,310.49,1534.8,1769.97,1963.1,2100.93,2253.17,2368.23,2387.36,2411.38,2423.29,2438.98,2493.22,2516.92,2516.92,2532.42,2597.49,2610.13,2623.88,2627.29,2627.29,2637.23,2641.94,2657.69,2675.47,2725.11,2782.32,2801.8,2810.62
14512,∫˙∂˜±Ú,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,617.14,963.68,1201.84,1393.08,1538.27,1591.55,1664.16,1685.18,1790.74,1932.5,2118.23,2168.11,2196.33,2217.77,2269.17,2276.31,2292.15,2303.2,2350.2,2375.32,2436.55,2478.94,2520.32,2531.08,2554.06,2554.06
